number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
15,0.8635408894062038,,0.9700531157651742,0.011990088941756571,9.0,,,xgboost,21.0,0.6843852693344785,COMPLETE,0 days 00:00:45.071167
16,0.9230090681550411,,0.9910296971474202,0.10843981446920276,9.0,,,xgboost,23.0,0.6841294044450436,COMPLETE,0 days 00:00:45.883787
17,0.9214703291027933,,0.9414653105553616,0.12287665123795834,8.0,,,xgboost,22.0,0.7108212846398637,COMPLETE,0 days 00:00:44.076860
18,0.9250399509619017,,0.7138485276786,0.13502307906722016,8.0,,,xgboost,26.0,0.5128463186338041,COMPLETE,0 days 00:00:37.375804
19,0.9299075854253972,,0.6648294060752293,0.28192885105817783,8.0,,,lightgbm,25.0,0.5010906019701671,COMPLETE,0 days 00:00:28.935921
20,0.9280884710265438,,0.7436148468685486,0.28832265474342517,7.0,,,xgboost,28.0,0.6253171339563331,COMPLETE,0 days 00:00:32.958531
21,0.9294396425398235,,0.6825409838975238,0.2728195130101448,7.0,,,lightgbm,27.0,0.5031487683107876,COMPLETE,0 days 00:00:28.410128
22,0.9272855952182238,,0.6949116764295002,0.2983642199717011,7.0,,,xgboost,27.0,0.5956182387480475,COMPLETE,0 days 00:00:33.189925
23,0.9296464537239415,,0.6509887364390694,0.2959722760516199,7.0,,,lightgbm,30.0,0.6073697273994343,COMPLETE,0 days 00:00:28.554723
24,0.9298865518858506,,0.6188151002318593,0.2992540703161663,7.0,,,lightgbm,29.0,0.6173693440643713,COMPLETE,0 days 00:00:28.728932
25,0.9296898151730719,,0.6262359588051574,0.25033737427261094,7.0,,,lightgbm,30.0,0.5021417061888062,COMPLETE,0 days 00:00:33.499203
26,0.9296635958305357,,0.6440796203781615,0.2512031258417749,7.0,,,lightgbm,29.0,0.6121427396987983,COMPLETE,0 days 00:00:34.434138
27,0.9288950760654937,,0.6135965555068397,0.2406677650419518,8.0,,,lightgbm,25.0,0.788379150092693,COMPLETE,0 days 00:00:30.457618
28,0.9296613128946388,,0.5984847595400251,0.24223597193325092,8.0,,,lightgbm,25.0,0.7847238155735937,COMPLETE,0 days 00:00:28.481003
29,0.9253189542917467,,0.603190952392298,0.18043647440833832,6.0,,,lightgbm,19.0,0.5598771561420514,COMPLETE,0 days 00:00:27.934222
30,0.9291420883524509,,0.8088294558951784,0.1795447377030534,6.0,,,lightgbm,30.0,0.5549377039698319,COMPLETE,0 days 00:00:27.774791
31,0.9295580346778572,,0.8019957922291667,0.25322417202496617,6.0,,,lightgbm,30.0,0.641163056632134,COMPLETE,0 days 00:00:28.464087
32,0.9300695971369303,,0.6443072178110626,0.2586344765155814,7.0,,,lightgbm,29.0,0.6288419129640926,COMPLETE,0 days 00:00:28.131206
33,0.9287422712332033,,0.6403020347987001,0.2639494091813369,7.0,,,lightgbm,28.0,0.6451422981798847,COMPLETE,0 days 00:00:28.366103
34,0.9293068068339644,,0.6511487548364815,0.26954756429863824,7.0,,,lightgbm,25.0,0.662192347754968,COMPLETE,0 days 00:00:26.284046
35,0.9289747128040706,,0.5722391994767817,0.2193048885824593,8.0,,,lightgbm,25.0,0.5368649971966079,COMPLETE,0 days 00:00:28.220800
36,0.9292040042919872,,0.5718325630763199,0.22575628701564193,8.0,,,lightgbm,28.0,0.9925222249580316,COMPLETE,0 days 00:00:28.730754
37,0.918943250092575,,0.6807895779430608,0.22063766357994313,5.0,,,lightgbm,8.0,0.7366022185404962,COMPLETE,0 days 00:00:24.221820
38,0.9268904416208817,,0.6756211614545942,0.2790491812635046,5.0,,,lightgbm,18.0,0.580298779617588,COMPLETE,0 days 00:00:26.078766
39,0.9047280346145872,,,,7.0,1.0,2.0,random_forest,18.0,,COMPLETE,0 days 00:00:27.087738
40,0.8585907049171769,,,,3.0,1.0,2.0,random_forest,16.0,,COMPLETE,0 days 00:00:23.034452
41,0.9270220707019393,,0.7556121801538135,0.29967802148176625,6.0,,,lightgbm,15.0,0.528818071376078,COMPLETE,0 days 00:00:26.384099
42,0.9300450080834898,,0.6325939831162626,0.2508894750183706,7.0,,,lightgbm,29.0,0.5968487228024669,COMPLETE,0 days 00:00:28.372964
43,0.9294736565061587,,0.6312216363928668,0.25330899043473704,7.0,,,lightgbm,29.0,0.6197031926878862,COMPLETE,0 days 00:00:28.025866
44,0.9299815397345154,,0.6141700582910984,0.26522855447716953,7.0,,,lightgbm,29.0,0.5855079478930776,COMPLETE,0 days 00:00:27.698894
45,0.9290708849117236,,0.5932993122692027,0.2762561637449646,8.0,,,lightgbm,27.0,0.5883869421455017,COMPLETE,0 days 00:00:28.543054
46,0.9292622108413872,,0.5874499138247271,0.27778204033805504,6.0,,,lightgbm,27.0,0.5726389078656972,COMPLETE,0 days 00:00:28.018893
47,0.9284682528822711,,0.5609586160983983,0.23366410382624547,6.0,,,lightgbm,26.0,0.6562893975995351,COMPLETE,0 days 00:00:28.425596
48,0.9196245528746528,1.4570404648918662,,,,,,svm,,,COMPLETE,0 days 00:02:22.995547
49,0.9195445331168317,1.6708058314223186,,,,,,svm,,,COMPLETE,0 days 00:02:19.273296
