number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
18,0.9042157030051083,0.2999091324116472,,,,,,svm,,,PRUNED,0 days 00:00:15.510560
19,0.9033062904122378,0.4913650087396615,,,,,,svm,,,PRUNED,0 days 00:00:19.177927
20,0.9237920973086865,,0.7226586380038863,0.18262894111462985,8.0,,,lightgbm,27.0,0.9113140646494021,COMPLETE,0 days 00:00:08.690865
21,0.9224754535367734,,0.9187528964374102,0.25277561778076957,8.0,,,lightgbm,27.0,0.9121435552811915,COMPLETE,0 days 00:00:08.389107
22,0.9231545696812864,,0.7188551674905996,0.18531564067327352,8.0,,,lightgbm,27.0,0.913530499572717,COMPLETE,0 days 00:00:09.625805
23,0.9233916319205604,,0.9748435476711985,0.17478038130703824,8.0,,,lightgbm,26.0,0.9290498296630443,COMPLETE,0 days 00:00:09.994635
24,0.9135371036573505,,0.7111224019195659,0.1809414354394585,5.0,,,lightgbm,27.0,0.795035962086766,PRUNED,0 days 00:00:04.781062
25,0.9225063210201475,,0.7059739155939869,0.12448534004032825,8.0,,,lightgbm,25.0,0.7980182660433417,COMPLETE,0 days 00:00:09.313633
26,0.9147336290048348,,0.9828907409090949,0.11802190131283624,8.0,,,lightgbm,25.0,0.9909478660996185,PRUNED,0 days 00:00:06.534773
27,0.9236482973771133,,0.7357074358704496,0.13127780866304808,8.0,,,lightgbm,29.0,0.6856314717860771,COMPLETE,0 days 00:00:08.896684
28,0.9238444148506786,,0.5847959507223588,0.20011228212652343,9.0,,,lightgbm,29.0,0.9367910018053304,COMPLETE,0 days 00:00:08.046820
29,0.9133799405980103,,0.5842939045936948,0.08109946856079304,9.0,,,lightgbm,30.0,0.6773140338587288,PRUNED,0 days 00:00:06.622997
30,0.913989535638057,,0.5808248248662129,0.08832180175478067,9.0,,,lightgbm,30.0,0.6682968047610014,PRUNED,0 days 00:00:07.390575
31,0.911304509858296,,0.5885350020439972,0.13568732761823465,9.0,,,lightgbm,16.0,0.6010095036359128,PRUNED,0 days 00:00:05.265672
32,0.9235053395506774,,0.8574755530470171,0.138436559606545,9.0,,,lightgbm,28.0,0.5611086147653945,COMPLETE,0 days 00:00:08.144491
33,0.9226444367523667,,0.867559374618268,0.19320594951776124,7.0,,,lightgbm,28.0,0.8515653232202165,COMPLETE,0 days 00:00:09.322738
34,0.9244474788989242,,0.8487407884228864,0.13859924071817764,9.0,,,lightgbm,28.0,0.5389274330916975,COMPLETE,0 days 00:00:10.178551
35,0.9247983504643528,,0.7642618470331607,0.14575625039380763,9.0,,,lightgbm,28.0,0.5464111990913446,COMPLETE,0 days 00:00:09.053126
36,0.9137367728934189,,0.7532433754055691,0.19877417071112152,9.0,,,lightgbm,29.0,0.5213824471978363,PRUNED,0 days 00:00:05.743040
37,0.923760342437046,,0.7717763890929266,0.2001199332139375,9.0,,,lightgbm,24.0,0.5579819050163439,COMPLETE,0 days 00:00:09.946742
38,0.9231362656541172,,0.9111533330534847,0.15255070872109472,9.0,,,lightgbm,24.0,0.5857990779358522,COMPLETE,0 days 00:00:09.831685
39,0.9144716905726005,,0.9058838963334725,0.14904367825087092,8.0,,,lightgbm,20.0,0.5688095368644006,PRUNED,0 days 00:00:05.142021
40,0.9018202995697309,1.4072034217802964,,,,,,svm,,,PRUNED,0 days 00:00:23.884127
41,0.8826586405803175,,,,7.0,1.0,9.0,random_forest,11.0,,PRUNED,0 days 00:00:04.733196
42,0.9239269802632534,,0.7660807397697137,0.20018795976478052,9.0,,,lightgbm,22.0,0.5429504436697715,COMPLETE,0 days 00:00:08.806576
43,0.9238108551169972,,0.6816332809477034,0.21049636824444884,9.0,,,lightgbm,22.0,0.6231635449791141,COMPLETE,0 days 00:00:09.536137
44,0.9237154240922548,,0.679642797240346,0.20856803191732293,9.0,,,lightgbm,26.0,0.5251651335307947,COMPLETE,0 days 00:00:08.411005
45,0.9237441020031563,,0.6860369782668398,0.2675629105448334,9.0,,,lightgbm,22.0,0.6306742888705492,COMPLETE,0 days 00:00:07.385986
46,0.9230385353903733,,0.8213711222292803,0.26806347359430416,9.0,,,lightgbm,22.0,0.6169134588221318,COMPLETE,0 days 00:00:09.302671
47,0.9117513736867002,,0.8447099391402468,0.11125327008727155,8.0,,,lightgbm,16.0,0.6213765317756865,PRUNED,0 days 00:00:06.005342
48,0.8920012158962436,,,,9.0,3.0,6.0,random_forest,21.0,,PRUNED,0 days 00:00:06.341821
49,0.8883926610811564,,,,9.0,3.0,6.0,random_forest,18.0,,PRUNED,0 days 00:00:04.829168
