number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
22,0.9238046891365371,,0.9217997093939124,0.2003249389304207,6.0,,,xgboost,30.0,0.8005436311345664,COMPLETE,0 days 00:00:19.297843
23,0.9238672772969042,,0.9283990008769751,0.20236144115158217,6.0,,,xgboost,30.0,0.8001706966156957,COMPLETE,0 days 00:00:20.357307
24,0.9158899630045434,,0.9346982652397573,0.2213604387277251,6.0,,,xgboost,26.0,0.7809368110997308,PRUNED,0 days 00:00:09.747523
25,0.9246775140762232,,0.7771823043355646,0.23494123846771692,8.0,,,xgboost,27.0,0.7846117663119059,COMPLETE,0 days 00:00:16.307697
26,0.9228491759437224,,0.7826760614969512,0.24274410150769024,8.0,,,xgboost,29.0,0.7330515094908074,COMPLETE,0 days 00:00:16.505066
27,0.9154254006585343,,0.7942709312275984,0.24120287598846232,9.0,,,xgboost,28.0,0.7459419628616972,PRUNED,0 days 00:00:12.552712
28,0.9153744628375239,,0.8122662807839758,0.21319396878109015,9.0,,,xgboost,28.0,0.7897020255678552,PRUNED,0 days 00:00:13.592982
29,0.9163329415280907,,0.6806714116537489,0.20718944638032938,8.0,,,xgboost,24.0,0.8076130557044633,PRUNED,0 days 00:00:09.668211
30,0.9146470487772411,,0.6570554168173551,0.17222536616376194,8.0,,,xgboost,24.0,0.6123787715693841,PRUNED,0 days 00:00:12.255448
31,0.9226665512526288,,0.9308583368580718,0.16800642295324925,8.0,,,xgboost,25.0,0.6181585538232887,COMPLETE,0 days 00:00:18.517270
32,0.9227928194687475,,0.8099787121055071,0.2468997692241812,8.0,,,xgboost,30.0,0.73751819990695,COMPLETE,0 days 00:00:17.167126
33,0.9248126658800101,,0.8201870732678466,0.250653091345495,7.0,,,xgboost,30.0,0.7475911764662816,COMPLETE,0 days 00:00:15.347599
34,0.9237045892621988,,0.7428395679962587,0.25938118179868536,7.0,,,xgboost,28.0,0.8351180708561345,COMPLETE,0 days 00:00:13.816895
35,0.9242555194407879,,0.8351694709801415,0.2583757901714893,7.0,,,xgboost,28.0,0.8344007778154252,COMPLETE,0 days 00:00:14.044929
36,0.9027261859015413,2.978956821625778,,,,,,svm,,,PRUNED,0 days 00:00:30.912792
37,0.9027445517722907,2.882420169962413,,,,,,svm,,,PRUNED,0 days 00:00:30.106510
38,0.9236317838403215,,0.8177165920581209,0.26524898246728523,7.0,,,xgboost,27.0,0.6978844179706233,COMPLETE,0 days 00:00:14.149025
39,0.8533875299191023,,0.8382380106208299,0.011976555412399226,7.0,,,xgboost,27.0,0.6932654378371476,PRUNED,0 days 00:00:09.880466
40,0.9008535734647387,,,,7.0,1.0,10.0,random_forest,22.0,,PRUNED,0 days 00:00:04.958085
41,0.9008535734647387,,,,7.0,1.0,10.0,random_forest,22.0,,PRUNED,0 days 00:00:06.708645
42,0.9235949170547443,,0.9130045910484679,0.22548116786564515,6.0,,,xgboost,30.0,0.767860308610852,COMPLETE,0 days 00:00:13.355265
43,0.9242691741522598,,0.9231934817731938,0.23104436579299287,6.0,,,xgboost,30.0,0.7706418887987556,COMPLETE,0 days 00:00:14.757386
44,0.9235464329887658,,0.6911934640578977,0.1963172282042109,6.0,,,xgboost,29.0,0.8383573871174265,COMPLETE,0 days 00:00:13.728388
45,0.9251640745037615,,0.711619610058615,0.27091750996654285,6.0,,,xgboost,28.0,0.8356600313753337,COMPLETE,0 days 00:00:10.981117
46,0.916741464422326,,0.7711326047727698,0.275326443299735,6.0,,,xgboost,26.0,0.7602374737619659,PRUNED,0 days 00:00:08.359736
47,0.917136487616694,,0.7655753651670747,0.2744408541612638,8.0,,,xgboost,26.0,0.8512119953502062,PRUNED,0 days 00:00:10.963721
48,0.9238325899038714,,0.709205043943415,0.2755148563062051,8.0,,,xgboost,25.0,0.9150494530453829,COMPLETE,0 days 00:00:14.795179
49,0.9235217104032825,,0.7136489148120246,0.2354087928866328,7.0,,,xgboost,28.0,0.9361765482293674,COMPLETE,0 days 00:00:11.767713
