number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
21,0.650258645157967,,0.5905175768404984,0.06887008340187677,4.0,,,xgboost,24.0,0.6671948923509005,COMPLETE,0 days 00:00:03.386348
22,0.655624835432928,,0.5810993596724816,0.06911795553928185,6.0,,,xgboost,28.0,0.619518600413139,COMPLETE,0 days 00:00:04.433409
23,0.6530747097026225,,0.5786190865153087,0.01173422705161109,6.0,,,xgboost,28.0,0.5934008499965913,COMPLETE,0 days 00:00:04.409892
24,0.6537425023657858,,0.5711745027784173,0.020299546489744455,6.0,,,xgboost,30.0,0.6052413086510087,COMPLETE,0 days 00:00:05.608784
25,0.6543544175539678,,0.5601555045189863,0.06853003066537226,5.0,,,xgboost,30.0,0.7094989211577792,COMPLETE,0 days 00:00:05.042288
26,0.6519074828240424,,0.6534452589581378,0.10143927213617965,4.0,,,xgboost,21.0,0.8550081585878951,COMPLETE,0 days 00:00:03.209103
27,0.652110590219004,,0.6502960869147143,0.099590295698698,4.0,,,xgboost,22.0,0.844938070820437,COMPLETE,0 days 00:00:03.377689
28,0.64948180489873,0.1642159973011177,,,,,,svm,,,COMPLETE,0 days 00:00:03.970527
29,0.6494782023639952,0.22254377225586586,,,,,,svm,,,COMPLETE,0 days 00:00:04.144162
30,0.6546802246083591,,0.531655040731097,0.06813699436382363,8.0,,,lightgbm,26.0,0.7246903240262025,COMPLETE,0 days 00:00:04.053770
31,0.6543225549058104,,0.5324035722095514,0.06017718525169949,8.0,,,lightgbm,26.0,0.7219528209136514,COMPLETE,0 days 00:00:04.418202
32,0.6543159040073931,,0.5318715206935228,0.06036038265940771,8.0,,,lightgbm,26.0,0.7203727045437782,COMPLETE,0 days 00:00:03.717974
33,0.6543932539187957,,0.5390586022368492,0.0568609417610981,7.0,,,lightgbm,26.0,0.7245389484387982,COMPLETE,0 days 00:00:03.485456
34,0.6534573720823413,,0.5439460331849908,0.08212297706431235,7.0,,,lightgbm,17.0,0.5805544696401131,COMPLETE,0 days 00:00:02.994028
35,0.6551247558570634,,0.6076413230358708,0.0832389438808218,9.0,,,lightgbm,28.0,0.572084868546373,COMPLETE,0 days 00:00:03.519736
36,0.6547588443947129,,0.6052756749093045,0.10857287857049452,9.0,,,lightgbm,28.0,0.6612048919970018,COMPLETE,0 days 00:00:03.532352
37,0.6550323430254491,,0.6102487279802106,0.1201181482226529,9.0,,,lightgbm,28.0,0.5597359297228648,COMPLETE,0 days 00:00:03.715948
38,0.6499352043331741,,,,9.0,5.0,10.0,random_forest,28.0,,COMPLETE,0 days 00:00:04.510298
39,0.6549539185918921,,0.7056736018947408,0.11674321296154501,5.0,,,lightgbm,28.0,0.5695674059585862,COMPLETE,0 days 00:00:04.242888
40,0.6553014747716971,,0.7248225582951625,0.12234680341451948,5.0,,,lightgbm,28.0,0.5600007019580399,COMPLETE,0 days 00:00:03.504072
41,0.6485583908531217,,0.7130771943469467,0.03480756346526602,6.0,,,lightgbm,12.0,0.5580734202638582,COMPLETE,0 days 00:00:02.803062
42,0.6549979497094235,,0.703266473633351,0.18599545334505793,6.0,,,lightgbm,27.0,0.5488399619215913,COMPLETE,0 days 00:00:03.473074
43,0.6554425848282767,,0.6153876265753428,0.12804560851244487,5.0,,,lightgbm,27.0,0.5491022071391713,COMPLETE,0 days 00:00:03.459461
44,0.6560074593162902,,0.6188834273781566,0.12207751802105943,5.0,,,lightgbm,30.0,0.6250673805252104,COMPLETE,0 days 00:00:04.458267
45,0.6550548189529115,,0.7595049178292829,0.1512531372409786,5.0,,,lightgbm,30.0,0.6203311224991608,COMPLETE,0 days 00:00:04.638292
46,0.6552228802515901,,0.6664116015151781,0.1677022994515144,5.0,,,lightgbm,29.0,0.6276731833765544,COMPLETE,0 days 00:00:03.699573
47,0.6554696288380129,,0.6779234113258293,0.1707351991780443,5.0,,,lightgbm,30.0,0.6375375144902888,COMPLETE,0 days 00:00:03.690820
48,0.6559076945614059,,0.622335845209638,0.14122719672989922,5.0,,,lightgbm,25.0,0.6488892856039397,COMPLETE,0 days 00:00:03.256498
49,0.6397378456330393,,,,4.0,3.0,6.0,random_forest,30.0,,COMPLETE,0 days 00:00:03.041126
