number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
23,0.6513123280864629,,0.6212842315175966,0.1803269768516958,8.0,,,lightgbm,27.0,0.8564147360864979,COMPLETE,0 days 00:00:03.398203
24,0.6524834860898792,,0.6480508688102002,0.11698414471792717,8.0,,,lightgbm,26.0,0.937815741178117,COMPLETE,0 days 00:00:03.515377
25,0.6525853631518225,,0.6890838240751448,0.1209808166482103,7.0,,,lightgbm,27.0,0.931182431706288,COMPLETE,0 days 00:00:04.548397
26,0.6516278633313006,,0.7133970469768689,0.12444836450803592,7.0,,,lightgbm,18.0,0.9472653492894247,COMPLETE,0 days 00:00:03.834458
27,0.6424798118733906,,0.7435670072428234,0.010920405738018293,5.0,,,lightgbm,18.0,0.7287759712351471,COMPLETE,0 days 00:00:03.113563
28,0.6483462873395395,,0.7391840758620574,0.03704274530571084,5.0,,,lightgbm,29.0,0.7359615270366933,COMPLETE,0 days 00:00:03.589862
29,0.6476404034499225,0.2837219362808103,,,,,,svm,,,COMPLETE,0 days 00:00:04.199887
30,0.647648799047619,0.18023179173959214,,,,,,svm,,,COMPLETE,0 days 00:00:04.014099
31,0.6476374436308996,0.33565793125251586,,,,,,svm,,,COMPLETE,0 days 00:00:05.047964
32,0.6526177696665865,,0.6623848001553272,0.10910214833215875,6.0,,,lightgbm,25.0,0.94303260789726,COMPLETE,0 days 00:00:04.587575
33,0.6525716851875965,,0.6668993850505497,0.08854636789204981,6.0,,,lightgbm,25.0,0.939361464145211,COMPLETE,0 days 00:00:03.316217
34,0.6525684338635146,,0.6681190632031896,0.10626008786364392,6.0,,,lightgbm,24.0,0.9384938697376725,COMPLETE,0 days 00:00:03.389311
35,0.6516832806774988,,0.794470551096095,0.1067709088184645,7.0,,,lightgbm,23.0,0.8425013979026176,COMPLETE,0 days 00:00:03.292543
36,0.6526431745960006,,0.5712378325900618,0.150292467055398,7.0,,,lightgbm,28.0,0.8586620063363835,COMPLETE,0 days 00:00:03.488906
37,0.6434058454794896,,,,6.0,1.0,10.0,random_forest,28.0,,COMPLETE,0 days 00:00:03.196589
38,0.6436213840272644,,,,6.0,1.0,10.0,random_forest,29.0,,COMPLETE,0 days 00:00:03.825129
39,0.6494075357166711,,0.579125347005141,0.15979232236478563,5.0,,,xgboost,10.0,0.8311267143726917,COMPLETE,0 days 00:00:03.791334
40,0.6529827017162974,,0.5673858106722243,0.15138113775852663,5.0,,,lightgbm,22.0,0.7681502896032852,COMPLETE,0 days 00:00:03.787632
41,0.65281929288164,,0.558643440353301,0.15113076665714725,7.0,,,lightgbm,22.0,0.77976000050249,COMPLETE,0 days 00:00:03.338113
42,0.6535237728185593,,0.5684712257742345,0.14607840373935943,5.0,,,lightgbm,22.0,0.7809500117605677,COMPLETE,0 days 00:00:03.127086
43,0.652189556649396,,0.5380239162615631,0.15085858522738058,7.0,,,lightgbm,21.0,0.7683912423014538,COMPLETE,0 days 00:00:03.147086
44,0.652656778080665,,0.5239829757108134,0.14695285423329196,4.0,,,lightgbm,22.0,0.7709541617471827,COMPLETE,0 days 00:00:02.936330
45,0.6528719810212524,,0.577656226701908,0.19723870016446976,4.0,,,lightgbm,23.0,0.7991286901954261,COMPLETE,0 days 00:00:03.417396
46,0.6514842079142623,,0.5764771768692465,0.2059725370357993,5.0,,,xgboost,19.0,0.6428708333406843,COMPLETE,0 days 00:00:04.562606
47,0.6511920333730031,,0.5813320163683872,0.2111713667893456,4.0,,,xgboost,20.0,0.7203989127447068,COMPLETE,0 days 00:00:03.679409
48,0.6352118865176929,,,,4.0,5.0,5.0,random_forest,16.0,,COMPLETE,0 days 00:00:02.465826
49,0.6280835535229897,,,,3.0,5.0,5.0,random_forest,16.0,,COMPLETE,0 days 00:00:01.695349
