number,value,params_C,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_samples_leaf,params_min_samples_split,params_model_name,params_n_estimators,params_subsample,state,duration
30,0.6559554724132942,,0.5752954257273789,0.21385299273141653,4.0,,,lightgbm,30.0,0.5870150192478057,COMPLETE,0 days 00:00:04.028743
31,0.6524463897170313,,0.8105792529346265,0.2308071408245025,7.0,,,lightgbm,30.0,0.5746945412290554,COMPLETE,0 days 00:00:03.598218
32,0.6567167213491283,,0.5694077284371217,0.2354715966654767,4.0,,,lightgbm,28.0,0.5656599613845821,COMPLETE,0 days 00:00:03.289958
33,0.6562975676938475,,0.5778944194254158,0.18458468484465426,4.0,,,lightgbm,28.0,0.6388191177369364,COMPLETE,0 days 00:00:03.224083
34,0.6556830652120521,,0.5590154153843716,0.258196964099201,3.0,,,lightgbm,28.0,0.656055901125842,COMPLETE,0 days 00:00:03.190115
35,0.6364405559330996,,,,3.0,1.0,3.0,random_forest,28.0,,COMPLETE,0 days 00:00:03.073728
36,0.642923804673082,,,,5.0,1.0,3.0,random_forest,26.0,,COMPLETE,0 days 00:00:03.579583
37,0.6548220853295835,,0.6672153210472348,0.2410990386313838,5.0,,,lightgbm,26.0,0.5514842177433773,COMPLETE,0 days 00:00:03.973385
38,0.6541731315431073,,0.6689883438669214,0.25029958784068135,5.0,,,lightgbm,11.0,0.5505761692141286,COMPLETE,0 days 00:00:03.196228
39,0.6562005120954634,,0.7689831744108907,0.22581182783895354,4.0,,,lightgbm,25.0,0.6925795161619686,COMPLETE,0 days 00:00:02.968691
40,0.6543752360971006,,0.7846826134896875,0.18445727141396764,4.0,,,xgboost,22.0,0.7411821387747769,COMPLETE,0 days 00:00:03.335182
41,0.655584281516386,,0.5515412525026754,0.17561620743263853,7.0,,,xgboost,22.0,0.7736014804734794,COMPLETE,0 days 00:00:04.456271
42,0.6561746771665843,,0.5836159630900564,0.18251626774660665,4.0,,,lightgbm,29.0,0.6033375167834034,COMPLETE,0 days 00:00:03.283691
43,0.656918212800105,,0.554926907177873,0.1835128253498658,4.0,,,lightgbm,29.0,0.6069409717027973,COMPLETE,0 days 00:00:04.439192
44,0.6553308608544007,,0.500240238455627,0.19578655741922554,3.0,,,lightgbm,29.0,0.6087904180169438,COMPLETE,0 days 00:00:04.249241
45,0.6557215365088919,,0.5143217646228162,0.27372058679373334,3.0,,,lightgbm,28.0,0.5417316054300507,COMPLETE,0 days 00:00:03.111886
46,0.6500109421002579,0.37540199951842945,,,,,,svm,,,COMPLETE,0 days 00:00:04.200919
47,0.6500299092499892,0.12803766474329503,,,,,,svm,,,COMPLETE,0 days 00:00:03.989446
48,0.6567619186403187,,0.5437796098426099,0.21677378954451892,4.0,,,lightgbm,30.0,0.6678450565215363,COMPLETE,0 days 00:00:03.294947
49,0.6557785217695226,,0.9933669766240802,0.21743178398130333,4.0,,,lightgbm,30.0,0.685093568799429,COMPLETE,0 days 00:00:02.520747
